Property_ID,Location,Type,Price,Bedrooms,Bathrooms,Size_sqft,Year_Built,Sold,Date_Added,Agent_ID,Listing_Type,HOA_Fee,Parking_Spaces,Garage,Pool,Lot_Size_acres,Days_on_Market
PROP07834,Chicago,Condo,301296,6,9,1818,2015,0,3/22/2024,AGT0024,For Rent,0,0,0,1,0.2,123
PROP07835,Los Angeles,Condo,191293,2,2,,1970,1,12/18/2024,AGT0109,For Sale,100,1,0,0,0.68,272
PROP07836,Chicago,Condo,298397,5,1,443,1957,0,4/10/2025,AGT0014,For Sale,100,1,1,1,0.08,28
PROP07837,Los Angeles,House,,1,,2203,1973,0,8/18/2024,AGT0078,For Sale,100,0,1,0,0.05,42
PROP07838,Los Angeles,House,578323,4,3,2253,1987,0,7/9/2023,AGT0164,For Sale,300,3,0,1,0.62,16
PROP07839,Miami,Condo,404994,3,1,996,1965,0,12/2/2023,AGT0170,For Sale,300,2,1,1,0.23,93
PROP07840,San Francisco,Condo,304966,2,2,1703,2017,0,11/22/2023,AGT0010,For Sale,300,1,1,1,0.39,117
PROP07841,San Francisco,House,288808,5,1,1401,1993,0,1/22/2025,AGT0143,For Sale,,0,0,0,0.2,55
PROP07842,Los Angeles,Apartment,395105,2,0,2217,1996,0,11/7/2024,AGT0135,For Rent,100,1,1,1,0.37,249
PROP07843,San Francisco,House,3016324.057,2,1,7467.705263,2007,0,8/25/2024,AGT0017,For Rent,0,2,0,1,0.25,262
PROP07844,New York,Condo,8845,4,0,1112,2006,1,3/2/2024,AGT0079,For Rent,0,3,1,0,0.48,235
PROP07845,Los Angeles,Apartment,364299,5,2,944,2021,0,6/23/2024,AGT0196,For Sale,200,0,1,1,0.38,169
PROP07846,San Francisco,Apartment,302796,1,2,1547,2013,0,12/18/2023,AGT0048,For Sale,200,0,0,0,0.27,82
PROP07847,New York,Apartment,168885,0,0,1479,1953,0,2/2/2024,AGT0165,For Sale,,3,1,1,0.38,35
PROP07848,Miami,House,388021,3,1,2506,2011,0,3/12/2024,AGT0138,For Rent,,2,1,0,0.57,169
PROP07849,San Francisco,House,524618,6,1,632,2011,1,12/24/2023,AGT0050,For Rent,300,0,1,0,0.48,267
PROP07850,New York,House,355679,0,2,993,1991,0,3/9/2025,AGT0040,For Sale,200,3,1,1,0.59,240
PROP07851,Chicago,House,410042,7,3,890,2017,0,9/28/2024,AGT0074,For Sale,200,3,0,1,0.34,28
PROP07852,Chicago,Condo,480411,2,10,712,2013,0,8/31/2024,AGT0200,For Rent,,0,0,1,0.66,201
PROP07853,New York,Apartment,216973,3,3,972,1962,0,12/27/2024,AGT0032,For Rent,300,2,1,0,0.18,69
PROP07854,Los Angeles,Condo,114242,3,0,1947,1990,0,5/21/2024,AGT0039,For Sale,100,3,0,1,0.81,216
PROP07855,Los Angeles,House,365686,5,0,95,1978,0,1/24/2025,AGT0126,For Rent,0,2,1,1,0.23,270
PROP07856,San Francisco,House,275238,2,1,1450,2007,0,10/19/2024,AGT0120,For Rent,100,2,1,0,0.28,134
PROP07857,Chicago,Condo,162582,4,1,2299,1992,0,5/22/2025,AGT0199,For Rent,200,3,0,1,0.59,51
PROP07858,Los Angeles,Apartment,292183,1,2,1451,2015,0,10/22/2024,AGT0036,For Rent,100,3,1,1,0.28,136
PROP07859,Los Angeles,Apartment,372754,4,1,1154,2016,0,10/13/2023,AGT0149,For Sale,,3,1,0,0.1,206
PROP07860,Chicago,House,285102,1,2,1363,1997,0,7/16/2023,AGT0153,For Rent,,3,0,0,0.43,102
PROP07861,Miami,House,221317,3,0,1323,1963,0,1/22/2024,AGT0108,For Rent,100,1,1,0,0.39,105
PROP07862,Los Angeles,House,277649,4,2,1856,1983,0,1/31/2024,AGT0141,For Rent,100,2,0,0,0.36,156
PROP07863,New York,House,298052,4,1,1243,2010,0,3/20/2024,AGT0193,For Sale,,1,0,1,0.61,107
PROP07864,San Francisco,Apartment,107051,5,0,1113,2018,0,10/14/2023,AGT0170,For Sale,300,2,0,0,0.02,152
PROP07865,Los Angeles,Condo,285722,3,1,1202,2006,0,3/11/2024,AGT0182,For Rent,300,0,0,0,0.46,94
PROP07866,Los Angeles,Apartment,,2,1,2752,1994,0,10/7/2024,AGT0067,For Rent,200,2,0,1,0.33,184
PROP07867,Miami,Condo,365902,5,1,1617,1953,0,4/1/2024,AGT0026,For Rent,0,0,0,1,0.11,191
PROP07868,New York,House,143895,3,0,2391,1984,0,11/3/2024,AGT0078,For Rent,,2,1,0,0.73,153
PROP07869,San Francisco,House,401269,1,2,2426,1997,0,5/2/2025,AGT0132,For Rent,100,2,1,0,0.26,144
PROP07870,Los Angeles,Condo,259083,3,1,1571,2010,0,7/6/2024,AGT0140,For Sale,0,3,1,1,0.1,176
PROP07871,San Francisco,House,245702,2,1,1650,2021,0,7/18/2023,AGT0074,For Rent,200,3,0,0,0.41,83
PROP07872,Chicago,Apartment,329445,0,3,1515,1958,0,5/24/2024,AGT0011,For Rent,200,0,0,1,0.25,77
PROP07873,Los Angeles,House,213396,2,2,1971,2000,0,9/17/2023,AGT0004,For Rent,0,2,0,0,-0.15,159
PROP07874,Los Angeles,House,327874,5,4,1803,1986,0,7/14/2024,AGT0117,For Sale,,3,1,1,0.25,235
PROP07875,Chicago,House,,7,2,1767,1975,0,6/23/2024,AGT0127,For Sale,200,1,1,1,0.79,194
PROP07876,Miami,House,244326,0,2,1454,2006,0,2/19/2025,AGT0125,For Sale,,3,1,1,0.23,48
PROP07877,Los Angeles,Apartment,340535,4,3,494,1956,0,5/8/2024,AGT0180,For Sale,100,0,1,0,0.15,146
PROP07878,San Francisco,Condo,186141,5,0,1162,1984,0,1/9/2025,AGT0068,For Sale,0,0,0,1,0.48,1
PROP07879,New York,House,173566,4,1,1418,1970,0,12/22/2024,AGT0185,For Rent,0,1,1,0,0.38,221
PROP07880,San Francisco,House,324822,3,2,1791,1984,1,1/7/2024,AGT0176,For Rent,300,1,1,1,0.26,194
PROP07881,Miami,Apartment,297310,5,2,1929,1982,0,12/22/2023,AGT0145,For Rent,200,3,0,0,-0.08,38
PROP07882,New York,Apartment,,3,2,476,1967,0,5/14/2025,AGT0035,For Rent,200,3,0,0,-0.05,67
PROP07883,San Francisco,Apartment,332763,4,2,1280,2006,0,1/30/2024,AGT0093,For Sale,200,2,0,1,0.16,282
PROP07884,San Francisco,House,305737,5,2,1951,1957,0,1/8/2024,AGT0166,For Sale,0,3,1,1,0.45,137
PROP07885,Chicago,Condo,,4,1,1326,1977,0,9/13/2023,AGT0113,For Rent,100,1,0,1,0.39,257
PROP07886,Miami,Apartment,309743,6,2,1669,1977,0,9/2/2023,AGT0195,For Sale,0,1,1,0,0.21,286
PROP07887,Chicago,Apartment,99269,4,3,1404,2000,0,1/25/2024,AGT0140,For Rent,0,2,0,0,0.65,232
PROP07888,New York,Apartment,125211,,3,865,1965,0,6/14/2024,AGT0187,For Sale,300,3,0,0,-0.03,113
PROP07889,Chicago,Condo,492794,1,0,1443,2011,0,12/4/2023,AGT0166,For Rent,300,3,0,1,0.3,12
PROP07890,Miami,House,300007,5,0,638,1994,0,10/11/2024,AGT0139,For Rent,,3,0,1,0.14,61
PROP07891,Los Angeles,House,395024,3,0,2153,2011,1,2/27/2024,AGT0046,For Sale,100,1,1,1,0.27,33
PROP07892,Los Angeles,House,265429,1,3,1384,1968,0,11/2/2024,AGT0066,For Rent,,3,0,0,-0.1,111
PROP07893,New York,Apartment,294198,5,0,1698,2014,0,12/20/2024,AGT0047,For Rent,300,0,1,1,0.08,17
PROP07894,Los Angeles,House,254663,3,3,630,2006,0,1/31/2025,AGT0162,For Rent,200,3,0,1,0.4,37
PROP07895,Chicago,Apartment,546592,8,2,1269,1993,0,9/12/2023,AGT0059,For Rent,0,0,0,0,0.55,50
PROP07896,New York,Condo,325324,2,3,1189,1963,0,2/14/2025,AGT0069,For Sale,,0,0,1,0.27,88
PROP07897,Miami,Condo,246514,3,0,1305,2018,0,10/3/2023,AGT0019,For Sale,300,0,0,1,0.13,180
PROP07898,New York,House,,4,1,1157,1972,0,2/1/2024,AGT0109,For Rent,,3,1,1,0.22,72
PROP07899,New York,Apartment,497373,0,2,1891,2001,0,5/29/2025,AGT0020,For Rent,300,3,1,1,0.14,255
PROP07900,San Francisco,Apartment,283672,6,1,1521,2013,0,11/4/2024,AGT0002,For Rent,0,1,0,1,0.29,176
PROP07901,San Francisco,House,374422,6,1,1549,1985,0,7/9/2024,AGT0060,For Sale,0,3,0,1,0.24,183
PROP07902,New York,Condo,385599,2,2,1489,2021,0,2/13/2025,AGT0031,For Sale,200,1,0,0,0.23,87
PROP07903,Los Angeles,Condo,253716,,1,2258,1972,0,9/8/2024,AGT0050,For Rent,100,3,1,0,0.35,61
PROP07904,San Francisco,Condo,367245,3,2,641,1990,1,9/19/2023,AGT0038,For Sale,200,0,1,0,0.43,213
PROP07905,Miami,Condo,239586,1,1,1547,2001,1,6/9/2024,AGT0145,For Sale,100,1,0,0,0.26,57
PROP07906,Chicago,Condo,200957,1,2,1717,1964,0,1/30/2025,AGT0096,For Sale,300,2,0,0,0.23,99
PROP07907,San Francisco,House,416446,2,1,1766,2007,0,11/13/2023,AGT0025,For Sale,100,0,0,0,0.25,34
PROP07908,New York,House,284181,2,2,320,1986,0,12/27/2023,AGT0193,For Rent,0,3,1,1,0.67,231
PROP07909,Los Angeles,House,351851,4,3,,1957,0,6/29/2024,AGT0144,For Rent,100,3,0,0,0.17,221
PROP07910,Chicago,Condo,341092,4,,1552,1987,1,11/16/2023,AGT0003,For Rent,100,1,0,0,0.14,156
PROP07911,San Francisco,Condo,363793,3,2,1839,1971,1,7/9/2023,AGT0113,For Sale,200,2,0,0,-0.07,185
PROP07912,Los Angeles,House,144346,1,3,273,1977,0,2/19/2024,AGT0077,For Rent,300,2,0,1,0.2,215
PROP07913,Los Angeles,House,241470,4,2,1204,1976,1,9/25/2024,AGT0047,For Sale,100,3,0,0,0.25,36
PROP07914,Los Angeles,Condo,267552,4,2,1904,1984,0,3/16/2024,AGT0180,For Rent,300,2,0,1,0.51,181
PROP07915,New York,Apartment,216852,1,3,1973,2008,0,8/1/2024,AGT0150,For Rent,300,3,1,1,0.68,131
PROP07916,Miami,House,342900,4,2,1874,1995,1,3/6/2024,AGT0156,For Sale,100,2,0,1,0.27,281
PROP07917,Los Angeles,Condo,418689,5,1,1630,1952,0,7/22/2024,AGT0031,For Sale,300,1,1,0,-0.05,175
PROP07918,Chicago,Condo,434518,1,2,1891,1993,1,9/30/2023,AGT0135,For Rent,,1,1,1,0.17,295
PROP07919,San Francisco,House,266079,3,2,1972,1959,1,8/7/2023,AGT0162,For Sale,0,2,0,1,0.48,277
PROP07920,Chicago,Apartment,329196,3,2,2027,1989,0,6/12/2024,AGT0105,For Rent,200,0,0,1,0.23,140
PROP07921,New York,Condo,344564,4,,2285,2004,1,10/14/2023,AGT0030,For Rent,0,1,1,0,0.47,227
PROP07922,New York,House,362125,3,,1552,1955,0,9/8/2024,AGT0153,For Rent,200,2,0,1,0.24,164
PROP07923,Chicago,Condo,212186,,1,,1978,0,7/3/2023,AGT0067,For Rent,100,0,0,0,0.45,284
PROP07924,Miami,Condo,482058,3,1,1404,1954,0,6/28/2023,AGT0194,For Sale,300,2,1,0,0.67,267
PROP07925,New York,Condo,392652,3,2,1464,1975,0,6/29/2024,AGT0091,For Rent,200,3,1,0,0.28,259
PROP07926,New York,Condo,395264,2,2,2346,1987,0,4/8/2025,AGT0195,For Rent,100,1,0,0,0.24,21
PROP07927,Chicago,Apartment,420346,3,0,2616,2012,0,12/30/2023,AGT0092,For Sale,100,0,1,0,0.28,137
PROP07928,New York,House,353413,2,2,1611,1976,0,10/7/2024,AGT0182,For Rent,200,0,1,0,0.2,93
PROP07929,Miami,House,197268,5,1,1825,1990,1,11/20/2024,AGT0075,For Rent,100,0,1,1,0.24,145
PROP07930,Miami,House,286102,1,1,531,1957,0,11/2/2023,AGT0057,For Rent,200,1,1,1,0.24,149
PROP07931,Miami,House,134894,2,3,1350,1971,0,11/5/2024,AGT0197,For Sale,,1,1,0,0.18,178
PROP07932,San Francisco,House,341507,4,1,1816,1994,1,4/6/2024,AGT0017,For Sale,300,3,1,0,0.51,298
PROP07933,Miami,Apartment,283078,3,,,1972,1,12/6/2024,AGT0027,For Rent,0,2,1,1,0.42,109
PROP07934,Miami,Condo,295947,2,4,1526,1984,0,3/15/2025,AGT0073,For Sale,,3,1,0,0.28,139
PROP07935,San Francisco,Condo,420400,4,3,1575,1982,1,4/9/2025,AGT0185,For Sale,,2,0,1,0.34,192
PROP07936,Los Angeles,House,254300,3,0,1941,2010,1,1/11/2025,AGT0097,For Sale,100,2,0,0,0.03,146
PROP07937,New York,Condo,274787,2,2,714,1966,0,2/1/2024,AGT0067,For Rent,200,1,0,0,0.43,285
PROP07938,Miami,Condo,302197,4,1,2343,2013,1,1/30/2024,AGT0028,For Sale,0,1,1,1,0.19,278
PROP07939,New York,Condo,116000,5,2,1987,1964,0,3/9/2024,AGT0148,For Rent,100,1,0,0,0.03,262
PROP07940,Chicago,House,273393,2,4,1625,2012,0,1/27/2024,AGT0031,For Rent,300,0,0,1,0.58,262
PROP07941,New York,House,51420,1,2,1500,2011,0,5/17/2024,AGT0175,For Sale,,3,0,0,0.22,195
PROP07942,San Francisco,Apartment,241447,5,0,891,2008,0,9/27/2023,AGT0109,For Sale,300,0,1,0,0.1,29
PROP07943,New York,House,385518,4,1,1530,1978,1,11/23/2024,AGT0035,For Rent,100,2,0,1,-0.05,77
PROP07944,New York,Apartment,344726,1,0,783,1972,0,2/8/2025,AGT0156,For Sale,100,1,0,1,0.48,235
PROP07945,New York,House,240517,2,3,2249,1993,0,7/3/2023,AGT0070,For Sale,,3,0,1,0.26,79
PROP07946,Los Angeles,Condo,304079,5,2,1924,2003,1,12/17/2024,AGT0183,For Rent,0,1,1,1,0.61,93
PROP07947,Los Angeles,Apartment,192501,3,2,1691,2006,1,6/16/2024,AGT0047,For Rent,0,1,0,0,0.38,62
PROP07948,Chicago,Apartment,299765,4,1,884,1954,0,1/5/2025,AGT0181,For Rent,200,1,1,1,0.25,141
PROP07949,San Francisco,Apartment,593032,2,3,850,2000,0,7/8/2024,AGT0156,For Rent,200,0,0,1,0.23,175
PROP07950,New York,House,484580,2,1,946,2017,0,7/18/2024,AGT0164,For Rent,,0,1,0,0.35,56
PROP07951,New York,Apartment,305262,3,,1398,1986,0,12/9/2023,AGT0177,For Sale,100,3,0,1,0.64,41
PROP07952,New York,House,316014,2,1,2202,2001,1,8/26/2023,AGT0176,For Rent,300,2,0,0,0.1,23
PROP07953,New York,Apartment,202043,3,1,1864,1963,0,4/2/2024,AGT0181,For Sale,100,2,0,0,0.34,233
PROP07954,Los Angeles,House,219821,4,1,1785,2021,0,2/26/2024,AGT0024,For Rent,0,1,1,1,0.34,249
PROP07955,Chicago,Apartment,336218,3,2,1378,2017,0,1/11/2024,AGT0043,For Sale,100,2,1,0,0.21,101
PROP07956,Miami,Condo,247510,1,2,1431,1998,0,12/18/2024,AGT0103,For Rent,100,1,1,1,0.25,42
PROP07957,San Francisco,Condo,390414,4,1,1773,1984,0,7/29/2024,AGT0025,For Rent,100,1,1,0,0.34,215
PROP07958,New York,Apartment,456968,10,1,1513,1989,0,11/17/2024,AGT0116,For Sale,100,1,1,0,0.34,187
PROP07959,Chicago,House,333262,1,2,1603,1970,1,3/17/2024,AGT0052,For Rent,200,3,1,0,0.46,141
PROP07960,Miami,House,310173,0,2,795,1957,1,2/2/2024,AGT0034,For Rent,200,2,0,1,-0.06,216
PROP07961,Chicago,House,131922,5,2,2378,1993,1,1/20/2024,AGT0005,For Rent,,0,1,1,0.45,226
PROP07962,Los Angeles,Condo,374761,2,0,858,1968,0,11/2/2024,AGT0045,For Sale,,2,1,0,0.46,272
PROP07963,Miami,Condo,185632,3,2,1620,1982,0,11/25/2023,AGT0150,For Sale,200,1,1,0,0.25,187
PROP07964,Chicago,Condo,258199,3,4,1484,1959,1,12/9/2023,AGT0001,For Sale,0,2,0,0,0.06,267
PROP07965,Los Angeles,House,395957,5,2,1847,1961,0,10/11/2024,AGT0144,For Rent,,2,0,1,0.31,298
PROP07966,Chicago,House,402975,3,0,1855,1996,0,3/17/2024,AGT0037,For Sale,0,2,0,1,0.26,251
PROP07967,Chicago,House,253349,3,2,2145,1967,0,8/17/2024,AGT0039,For Sale,100,3,1,1,0.25,113
PROP07968,Miami,Apartment,259108,4,1,1176,1997,0,10/15/2024,AGT0116,For Sale,100,3,1,1,-0.06,230
PROP07969,Los Angeles,Apartment,230068,4,4,2077,1967,0,11/10/2024,AGT0076,For Sale,200,0,1,0,0.32,92
PROP07970,New York,Apartment,,5,2,1535,1974,0,6/7/2025,AGT0019,For Sale,100,0,1,0,-0.04,166
PROP07971,San Francisco,Condo,236520,7,2,1833,1976,0,5/7/2024,AGT0088,For Sale,200,3,1,1,0.51,68
PROP07972,Miami,Condo,138686,1,2,,2019,1,11/2/2024,AGT0153,For Rent,,0,0,0,-0.01,15
PROP07973,Los Angeles,House,368306,3,2,1715,1995,0,1/16/2024,AGT0176,For Rent,100,3,0,0,0.32,58
PROP07974,Chicago,Apartment,339452,3,1,743,1981,0,2/8/2025,AGT0098,For Rent,300,0,0,1,0.33,8
PROP07975,Los Angeles,House,356052,5,2,1632,1979,0,9/8/2024,AGT0176,For Sale,,0,1,1,0.1,256
PROP07976,San Francisco,Apartment,204559,3,4,1919,2002,0,11/5/2023,AGT0029,For Rent,0,2,1,1,0.21,252
PROP07977,San Francisco,Apartment,180492,3,4,1564,1991,1,1/29/2025,AGT0006,For Sale,300,2,0,0,0.18,295
PROP07978,New York,House,305351,4,1,2133,2016,0,8/5/2024,AGT0016,For Sale,,2,0,0,0.32,225
PROP07979,New York,House,306410,5,3,1639,2018,1,5/10/2025,AGT0075,For Rent,200,3,0,0,0.13,102
PROP07980,San Francisco,Apartment,,2,4,2073,1981,0,5/9/2024,AGT0159,For Rent,200,2,1,1,0.77,204
PROP07981,Miami,Apartment,271051,3,1,1454,1964,0,2/25/2025,AGT0127,For Rent,0,3,0,0,0.09,111
PROP07982,Miami,Condo,471077,2,1,2089,1967,0,6/26/2023,AGT0011,For Sale,0,3,1,1,0.22,86
PROP07983,Chicago,House,,5,,1279,1994,0,2/3/2024,AGT0177,For Sale,,3,0,0,0.22,188
PROP07984,New York,House,497067,3,3,1583,1973,0,1/11/2025,AGT0118,For Rent,200,2,1,0,0.08,295
PROP07985,Chicago,House,426896,5,3,949,1990,0,11/13/2023,AGT0066,For Rent,200,2,1,0,0.18,214
PROP07986,New York,House,470327,4,1,1405,1982,0,8/23/2023,AGT0053,For Sale,100,3,0,0,0.23,271
PROP07987,San Francisco,Apartment,192553,4,2,1617,1975,0,12/5/2024,AGT0089,For Rent,,3,1,0,0.06,182
PROP07988,Miami,Condo,359317,4,2,730,1961,0,1/21/2025,AGT0106,For Sale,200,3,0,1,0.65,73
PROP07989,Miami,House,,1,3,,2004,0,1/29/2025,AGT0078,For Sale,200,3,1,1,0.26,35
PROP07990,San Francisco,Apartment,133661,4,1,1595,2020,0,12/11/2024,AGT0126,For Sale,0,1,1,0,0.4,98
PROP07991,Chicago,Apartment,449600,8,2,1840,1973,1,9/13/2023,AGT0130,For Sale,,0,0,1,0.62,187
PROP07992,Chicago,Apartment,270630,4,1,1480,1960,0,1/23/2025,AGT0079,For Rent,300,1,1,0,0.27,46
PROP07993,Los Angeles,Apartment,194489,4,0,1249,2021,1,10/22/2023,AGT0182,For Sale,0,1,0,1,0.22,118
PROP07994,New York,Apartment,258543,4,4,492,2018,0,6/2/2024,AGT0094,For Rent,,0,0,0,0.26,21
PROP07995,Chicago,House,220377,5,0,1844,1965,0,7/10/2023,AGT0098,For Rent,100,0,0,0,0.94,233
PROP07996,San Francisco,House,230630,3,2,,1950,0,7/23/2024,AGT0012,For Rent,,1,0,1,0.47,14
PROP07997,Chicago,Condo,277839,,,1536,1976,0,11/24/2024,AGT0006,For Sale,0,1,0,1,0.41,18
PROP07998,Miami,House,473081,4,4,865,1973,0,8/30/2023,AGT0090,For Rent,200,1,1,0,0.62,284
PROP07999,New York,Apartment,233368,2,5,2056,2018,1,8/20/2024,AGT0066,For Rent,,2,0,1,0.36,55
PROP08000,Los Angeles,Condo,465927,4,0,2096,1998,0,5/29/2025,AGT0068,For Rent,,1,0,0,0.34,168
PROP08001,New York,Apartment,384883,2,2,,1991,0,1/31/2024,AGT0146,For Sale,0,0,0,0,0.46,248
PROP08002,Miami,Apartment,339627,4,5,1812,1999,0,9/8/2023,AGT0127,For Sale,0,0,0,1,0.42,291
PROP08003,Miami,House,374812,4,5,2220,1950,0,10/7/2023,AGT0020,For Sale,0,0,0,1,0.2,37
PROP08004,Miami,Apartment,301365,4,0,1820,2017,0,3/6/2024,AGT0063,For Sale,,3,1,1,0.21,265
PROP08005,Miami,House,428605,0,2,1909,1979,0,11/22/2023,AGT0076,For Rent,,1,1,1,0.11,13
PROP08006,San Francisco,Apartment,,6,1,2302,1963,0,6/22/2024,AGT0009,For Rent,200,1,0,0,0.24,110
PROP08007,Los Angeles,Condo,133533,3,0,,1971,0,3/13/2024,AGT0169,For Rent,0,1,1,0,0.78,101
PROP08008,Miami,Apartment,,1,2,952,2015,0,10/12/2023,AGT0157,For Rent,,0,0,1,0.44,128
PROP08009,Miami,House,378397,2,1,2864,2017,0,7/10/2024,AGT0083,For Sale,300,2,1,1,0.44,248
PROP08010,Chicago,Apartment,271099,,2,2141,1955,0,5/1/2024,AGT0184,For Sale,,3,0,0,0.45,98
PROP08011,Los Angeles,House,312625,3,9,2079,1962,0,7/4/2024,AGT0033,For Rent,300,2,1,0,0.05,41
PROP08012,New York,House,238714,3,1,1294,1961,0,5/25/2025,AGT0006,For Sale,100,3,1,1,0.43,221
PROP08013,Los Angeles,Condo,162237,3,3,1606,2018,0,1/24/2024,AGT0041,For Rent,300,2,1,0,0.2,180
PROP08014,Los Angeles,House,144962,1,3,800,2000,0,8/9/2024,AGT0180,For Sale,100,3,0,1,0.21,231
PROP08015,Los Angeles,Condo,146293,4,3,1322,2002,0,10/27/2024,AGT0120,For Rent,0,3,1,1,0.18,71
PROP08016,Miami,Condo,366904,3,3,1347,1988,0,2/21/2024,AGT0012,For Sale,,3,1,0,0.54,268
PROP08017,Miami,Apartment,50971,5,,1288,1950,0,4/10/2024,AGT0124,For Rent,0,0,1,1,0.33,295
PROP08018,San Francisco,Condo,233352,1,2,767,1977,1,10/8/2023,AGT0032,For Rent,,1,0,0,0.28,59
PROP08019,New York,House,223434,1,2,826,2013,0,9/9/2023,AGT0191,For Rent,100,2,0,1,0.18,17
PROP08020,Chicago,House,271784,4,2,1836,2020,0,10/31/2024,AGT0171,For Rent,100,0,1,0,-0.03,155
PROP08021,Los Angeles,Condo,114356,3,1,1683,1977,1,1/22/2024,AGT0145,For Rent,100,2,1,1,0.27,173
PROP08022,New York,Apartment,340388,3,0,2124,1975,0,7/31/2023,AGT0146,For Rent,200,3,0,0,0,37
PROP08023,New York,Condo,172683,3,2,1066,1987,1,8/24/2024,AGT0040,For Rent,100,3,1,0,0.55,134
PROP08024,San Francisco,Condo,413240,5,4,1731,1973,0,1/29/2025,AGT0025,For Sale,0,1,1,0,0.86,120
PROP08025,Chicago,House,237823,5,1,1468,2017,0,5/14/2025,AGT0069,For Sale,0,2,1,0,0.54,181
PROP08026,Los Angeles,Apartment,290438,4,2,1515,2003,1,3/10/2025,AGT0102,For Sale,100,2,1,1,0.29,157
PROP08027,Chicago,Apartment,300377,4,1,1146,1981,0,1/4/2024,AGT0093,For Rent,200,1,1,1,0.36,9
PROP08028,San Francisco,Apartment,324424,3,2,588,1955,0,6/26/2023,AGT0088,For Rent,100,0,1,1,0.38,158
PROP08029,Miami,Apartment,303701,1,2,1564,2013,0,9/5/2024,AGT0071,For Rent,,3,0,1,0.12,143
PROP08030,New York,House,257288,4,0,1057,1951,0,11/15/2023,AGT0186,For Rent,100,0,1,0,0.49,76
PROP08031,Los Angeles,Apartment,334304,,2,1061,2010,0,10/23/2023,AGT0171,For Sale,200,2,1,1,0.25,70
PROP08032,Miami,Apartment,346614,1,4,1308,1981,1,11/22/2023,AGT0166,For Rent,300,1,0,1,0.22,227
PROP08033,San Francisco,Apartment,223486,5,2,1809,1986,1,6/10/2024,AGT0006,For Rent,0,0,0,1,0.25,118
PROP08034,Chicago,House,342636,2,0,672,2020,0,2/8/2024,AGT0182,For Sale,,2,1,1,0.41,139
PROP08035,New York,House,419172,5,1,1417,2005,1,11/29/2023,AGT0034,For Rent,0,1,1,1,0.53,145
PROP08036,Los Angeles,Apartment,370589,3,4,734,1983,0,6/16/2024,AGT0158,For Rent,200,1,0,1,0.76,12
PROP08037,Miami,House,393237,5,,1956,2021,0,3/28/2025,AGT0157,For Rent,200,1,1,0,0.21,193
PROP08038,Miami,Condo,317192,3,3,2280,2010,0,7/28/2024,AGT0153,For Sale,,2,0,0,0.27,297
PROP08039,New York,Apartment,206384,2,0,1883,2008,0,5/2/2025,AGT0029,For Rent,300,1,0,0,0.24,203
PROP08040,Chicago,House,219035,1,3,2028,2021,0,1/9/2025,AGT0055,For Rent,300,0,1,0,0.02,8
PROP08041,San Francisco,Apartment,331988,4,2,2854,2011,0,6/1/2024,AGT0034,For Rent,,0,1,0,0.22,192
PROP08042,Chicago,Apartment,394276,3,2,425,1996,1,1/10/2025,AGT0177,For Rent,300,3,0,1,0.5,162
PROP08043,Chicago,House,578591,1,2,1611,2003,0,4/13/2025,AGT0155,For Rent,300,3,1,1,0.38,247
PROP08044,Chicago,Condo,398182,5,,1439,1971,1,7/20/2023,AGT0002,For Sale,200,0,1,1,0.77,215
PROP08045,New York,Apartment,182956,4,5,1710,1988,0,5/7/2025,AGT0117,For Sale,0,1,0,1,0.14,240
PROP08046,New York,Condo,223272,,1,,1981,0,5/4/2024,AGT0026,For Sale,100,3,0,0,0.24,249
PROP08047,San Francisco,House,527851,3,0,1640,2006,0,1/23/2025,AGT0011,For Sale,300,1,0,1,0.3,16
PROP08048,Chicago,Apartment,278561,2,1,1826,1980,1,9/16/2024,AGT0102,For Rent,,3,1,0,0.37,142
PROP08049,New York,House,304751,3,5,1758,2013,1,5/4/2024,AGT0184,For Rent,300,0,0,0,0.21,50
PROP08050,San Francisco,House,203958,5,1,744,1975,0,5/11/2024,AGT0116,For Sale,,2,0,0,0.25,157
PROP08051,San Francisco,House,456510,1,4,1944,2020,0,12/24/2024,AGT0046,For Rent,200,1,0,0,0.6,55
PROP08052,Chicago,House,,4,2,1180,1961,0,1/13/2024,AGT0195,For Rent,100,0,0,0,0.53,267
PROP08053,Los Angeles,Apartment,222539,4,2,1252,1956,0,6/27/2023,AGT0032,For Sale,200,2,1,0,0.4,272
PROP08054,Chicago,Condo,200617,2,2,,2011,0,4/23/2025,AGT0043,For Rent,200,2,0,0,0.49,264
PROP08055,Los Angeles,Condo,330720,3,3,1807,1962,0,11/18/2023,AGT0148,For Sale,200,2,0,1,0.41,100
PROP08056,San Francisco,Apartment,304420,3,1,734,1965,1,6/25/2023,AGT0042,For Sale,300,1,0,0,0.2,51
PROP08057,New York,Apartment,383211,4,1,2118,2012,0,10/1/2024,AGT0148,For Sale,300,0,1,1,0.44,34
PROP08058,Miami,Condo,354696,1,0,2603,2016,1,6/24/2023,AGT0200,For Sale,100,3,1,1,0.57,250
PROP08059,San Francisco,Condo,273551,1,4,1440,1964,0,6/7/2025,AGT0179,For Sale,200,0,0,1,0.3,234
PROP08060,New York,Apartment,245619,0,0,921,1952,0,5/6/2024,AGT0151,For Rent,100,1,0,1,0.32,265
PROP08061,San Francisco,House,284005,3,2,642,1985,0,3/8/2024,AGT0150,For Rent,100,1,0,1,0.62,287
